performance
34.91543917075832
45.22328999434709
20.0760020076002
33.29633740288568
50.08347245409015
47.4191158310694
31.04485334540633
28.60292584095581
48.19519052161253
51.88908707637425
60.2258469259724
69.33744221879816
55.80422019415218
37.04418290565309
45.19561225930983
55.99800895968144
59.23000987166831
35.12366456900337
46.56577415599534
33.83736914454902
31.18401819067728
44.03063798559831
48.14926271441469
42.4196898060183
48.96959804121608
52.98890544792184
48.99709079773388
47.48713889988129
68.97542750395172
49.08477349422231
38.81453927950511
54.34454441156934
45.43303360151443
31.86933572353351
63.24110671936759
50.10438413361169
55.99953333722219
53.92652510953825
59.00430239704978
57.00374087049462
44.16432810415421
51.34641716111364
53.59535506922734
47.48713889988129
42.65402843601895
44.6927374301676
41.04844571770642
47.522399881194
51.23825789923142
50.65963060686015
43.99979047718821
47.77307788006967
52.36173230064362
53.07092708275748
45.56673628251377
51.35612261274274
43.88256190575697
48.81273198759343
55.07113354749886
41.43646408839779
49.73577867578489
36.80820297094781
45.27661180021695
34.07155025553663
36.82817355276786
55.51379170762736
48.94463138574487
55.10274365744461
33.26205749584224
50.02866225441659
33.32407664537628
59.49429846306395
48.73838655632838
50.12007935679232
53.76344086021506
60.07509386733418
43.13055979872406
44.67194043741275
42.44594773842685
37.35117889658392
41.20272722813558
47.56949606065111
51.77155800032357
55.32822315716673
44.55997029335314
49.40304652120214
64.51612903225806
63.53408338848444
31.48676571878383
60.7864243652251
49.25299622393696
50.4122249645539
28.73993353890369
70.52082568133402
53.76645197423692
38.39846406143754
56.37110980622431
45.69035267240969
59.42800544756717
46.04758250191865
59.87650470903761
60.67500948047024
61.01281269066504
39.87417482610429
53.32148411464119
37.92827342070883
50.37254696190576
32.24939532383768
45.71646268869947
36.61746195216844
50.24862601413243
37.93946547508642
40.36326942482341
51.16834385127068
40.96961420279959
57.5712143928036
52.34949520129627
41.46892134727918
63.77466285790208
61.47540983606557
34.48895275731992
48.04564336119313
50.23442732752847
51.3341532538367
36.49912554178389
64.17569880205363
49.42848316342292
44.87882716665005
42.20707847878655
45.04504504504504
45.33220002833263
45.57538928978352
86.2146385271666
38.96736483195324
49.45139854736517
57.0409982174688
45.25526799604017
49.82095593959209
46.63363450888954
48.62975533154349
74.76635514018692
44.51038575667656
59.09874415168678
49.51005673027334
29.66625463535229
37.08281829419036
63.06247126059253
43.35651702646554
42.67208534417069
54.12414726278401
50.07041151619465
61.88757091284167
50.22233847763537
32.56224136761413
56.0780419417022
24.48979591836735
53.45806882726362
31.8429083189598
45.37076421380972
59.13150600554358
43.21598991626902
41.36029411764706
66.7315445572084
45.52352048558422
60.89052391221617
45.47176960970064
35.48327481057106
38.10582304608423
55.81070867972792
32.03548546081814
49.57141381803161
45.41583877377235
55.60704355885078
61.6689150125265
38.84909554449435
32.34966392293591
47.69001490312966
47.92571514153063
60.79797340088664
44.93750877685719
52.80237610692481
38.860103626943
38.34355828220859
54.9293356983464
51.69906833970596
61.66495375128468
47.98080767692922
57.5160266011623
46.73579669928436
55.3697081554966
48.77057508636456
40.86199348153913
46.25837228352528
22.03667882764869
42.97224709042077
57.1326548830566
46.95983955388152
44.29270093199224
67.36369377587538
52.09463859344476
34.1600540867523
58.01585766776252
48.30674784884014
52.8052805280528
75.88932806324111
27.99464991135027
52.03816131830008
34.56221198156682
